order_number,order_date,product_code,producto_id,producto_nombre,categoria,quantity,price,sales,country,country_norm,region,subregion,cliente_id,nombre,ciudad
10306,2004-10-14,S700_1938,98,S700_1938,Planes & Trucks,38,91.81,3488.78,UK,United Kingdom,,,67,Joaquin Santana,Barcelona
10314,2004-10-22,S700_1938,98,S700_1938,Planes & Trucks,23,76.22,1753.06,Denmark,Denmark,,,44,Nella Koskinen,Hamina
10327,2004-11-10,S700_1938,98,S700_1938,Planes & Trucks,20,100.0,3469.2,Denmark,Denmark,,,58,Maeva Martin,Cochrane
10337,2004-11-21,S700_1938,98,S700_1938,Planes & Trucks,36,70.3,2530.8,USA,United States,,,3,Noélie Bourgeois,Lille
10350,2004-12-02,S700_1938,98,S700_1938,Planes & Trucks,28,100.0,2924.32,Spain,Spain,,,86,Britney Caldwell,Naas
10372,2005-01-26,S700_1938,98,S700_1938,Planes & Trucks,44,100.0,4496.8,Japan,Japan,Asia,,70,Aiden Griffin,Loughrea
10384,2005-02-23,S700_1938,98,S700_1938,Planes & Trucks,49,100.0,6397.44,USA,United States,,,2,Florent Vidal,Caen
10397,2005-03-28,S700_1938,98,S700_1938,Planes & Trucks,32,80.55,2577.6,France,France,,,87,Tomás Solorzano,Catalinas (Francisco Villa)
10414,2005-05-06,S700_1938,98,S700_1938,Planes & Trucks,34,100.0,3533.62,USA,United States,,,44,Nella Koskinen,Hamina
10106,2003-02-17,S700_2047,99,S700_2047,Planes & Trucks,30,100.0,3177.3,Italy,Italy,,,2,Florent Vidal,Caen
10119,2003-04-28,S700_2047,99,S700_2047,Planes & Trucks,29,94.14,2730.06,Austria,Austria,,,81,Priscilla Caldwell,Scottsdale
10131,2003-06-16,S700_2047,99,S700_2047,Planes & Trucks,22,85.99,1891.78,USA,United States,,,35,Lada Trajković,Mionica
10143,2003-08-10,S700_2047,99,S700_2047,Planes & Trucks,26,100.0,2612.48,USA,United States,,,98,Addison Martin,Radisson
10155,2003-10-06,S700_2047,99,S700_2047,Planes & Trucks,32,91.43,2925.76,Finland,Finland,,,87,Tomás Solorzano,Catalinas (Francisco Villa)
10167,2003-10-23,S700_2047,99,S700_2047,Planes & Trucks,29,100.0,2940.02,Sweden,Sweden,,,30,Nemira Danchuk,Voznesenivka
10178,2003-11-08,S700_2047,99,S700_2047,Planes & Trucks,34,96.86,3293.24,France,France,,,8,Eduardo Treviño,Ozuluama
10186,2003-11-14,S700_2047,99,S700_2047,Planes & Trucks,24,99.57,2389.68,UK,United Kingdom,,,22,Magdalena Pascual,Sevilla
10197,2003-11-26,S700_2047,99,S700_2047,Planes & Trucks,24,90.52,2172.48,Spain,Spain,,,44,Nella Koskinen,Hamina
10209,2004-01-09,S700_2047,99,S700_2047,Planes & Trucks,33,88.71,2927.43,USA,United States,,,58,Maeva Martin,Cochrane
10222,2004-02-19,S700_2047,99,S700_2047,Planes & Trucks,26,100.0,2659.54,USA,United States,,,36,Cody Henderson,Athlone
10249,2004-05-08,S700_2047,99,S700_2047,Planes & Trucks,40,95.95,3838.0,USA,United States,,,69,Helmi Tikkanen,Tervola
10262,2004-06-24,S700_2047,99,S700_2047,Planes & Trucks,44,94.14,4142.16,Spain,Spain,,,77,Aashish Uchil,Naihati
10274,2004-07-21,S700_2047,99,S700_2047,Planes & Trucks,24,90.52,2172.48,USA,United States,,,93,Felix Chow,Hampstead
10283,2004-08-20,S700_2047,99,S700_2047,Planes & Trucks,20,94.14,1882.8,Canada,Canada,,,31,Porfirio de la Crúz,Orduña de Arriba
10296,2004-09-15,S700_2047,99,S700_2047,Planes & Trucks,34,100.0,3477.86,Germany,Germany,,,47,Giovana Moreira,Americana
10307,2004-10-14,S700_2047,99,S700_2047,Planes & Trucks,34,97.76,3323.84,USA,United States,,,55,Alex Williams,Ballina
10316,2004-11-01,S700_2047,99,S700_2047,Planes & Trucks,45,93.24,4195.8,UK,United Kingdom,,,80,Frederick Steward,Leicester
10328,2004-11-12,S700_2047,99,S700_2047,Planes & Trucks,41,100.0,4156.58,Italy,Italy,,,62,Agathe Leroux,Bordeaux
10339,2004-11-23,S700_2047,99,S700_2047,Planes & Trucks,55,71.25,3918.75,Japan,Japan,Asia,,30,Nemira Danchuk,Voznesenivka
10352,2004-12-03,S700_2047,99,S700_2047,Planes & Trucks,23,100.0,2352.67,USA,United States,,,55,Alex Williams,Ballina
10361,2004-12-17,S700_2047,99,S700_2047,Planes & Trucks,24,45.39,1089.36,Australia,Australia,,,16,Zillah Lenssen,Winterswijk
10373,2005-01-31,S700_2047,99,S700_2047,Planes & Trucks,32,84.41,2701.12,Finland,Finland,,,12,Cassandra Tronstad,Havøysund
10386,2005-03-01,S700_2047,99,S700_2047,Planes & Trucks,29,85.76,2487.04,Spain,Spain,,,17,Yashodha Saldanha,Bhusawal
10398,2005-03-30,S700_2047,99,S700_2047,Planes & Trucks,36,100.0,3910.32,France,France,,,16,Zillah Lenssen,Winterswijk
10400,2005-04-01,S700_2047,99,S700_2047,Planes & Trucks,46,87.8,4038.8,USA,United States,,,12,Cassandra Tronstad,Havøysund
10415,2005-05-09,S700_2047,99,S700_2047,Planes & Trucks,32,95.95,3070.4,Australia,Australia,,,8,Eduardo Treviño,Ozuluama
10106,2003-02-17,S700_2466,100,S700_2466,Planes & Trucks,34,100.0,3763.46,Italy,Italy,,,84,Georg Hölscher,Readtsjerk
10120,2003-04-29,S700_2466,100,S700_2466,Planes & Trucks,24,100.0,2584.8,Australia,Australia,,,3,Noélie Bourgeois,Lille
10131,2003-06-16,S700_2466,100,S700_2466,Planes & Trucks,40,100.0,4427.6,USA,United States,,,16,Zillah Lenssen,Winterswijk
10143,2003-08-10,S700_2466,100,S700_2466,Planes & Trucks,26,82.77,2152.02,USA,United States,,,30,Nemira Danchuk,Voznesenivka
10155,2003-10-06,S700_2466,100,S700_2466,Planes & Trucks,20,100.0,2353.4,Finland,Finland,,,23,Caroline Sørensen,Sundby/Erslev
10168,2003-10-28,S700_2466,100,S700_2466,Planes & Trucks,31,100.0,3431.39,USA,United States,,,92,Nelly Chavarría,San Pedro Comitancillo
10178,2003-11-08,S700_2466,100,S700_2466,Planes & Trucks,22,87.75,1930.5,France,France,,,5,Maya Howell,Leicester
10198,2003-11-27,S700_2466,100,S700_2466,Planes & Trucks,42,100.0,4774.56,Philippines,Philippines,,,84,Georg Hölscher,Readtsjerk
10210,2004-01-12,S700_2466,100,S700_2466,Planes & Trucks,26,99.72,2592.72,Japan,Japan,Asia,,65,Francis Armstrong,Tamworth
10222,2004-02-19,S700_2466,100,S700_2466,Planes & Trucks,37,87.75,3246.75,USA,United States,,,30,Nemira Danchuk,Voznesenivka
10235,2004-04-02,S700_2466,100,S700_2466,Planes & Trucks,38,88.75,3372.5,Canada,Canada,,,21,Pamela Colunga,Río Florido
10250,2004-05-11,S700_2466,100,S700_2466,Planes & Trucks,35,100.0,3909.15,USA,United States,,,84,Georg Hölscher,Readtsjerk
10262,2004-06-24,S700_2466,100,S700_2466,Planes & Trucks,33,90.75,2994.75,Spain,Spain,,,70,Aiden Griffin,Loughrea
10275,2004-07-23,S700_2466,100,S700_2466,Planes & Trucks,39,100.0,4472.52,France,France,,,22,Magdalena Pascual,Sevilla
10284,2004-08-21,S700_2466,100,S700_2466,Planes & Trucks,45,100.0,4576.95,Norway,Norway,,,82,بنیامین حیدری,رشت
10296,2004-09-15,S700_2466,100,S700_2466,Planes & Trucks,24,100.0,2441.04,Germany,Germany,,,72,Daniel Denys,Selkirk
10308,2004-10-15,S700_2466,100,S700_2466,Planes & Trucks,35,88.75,3106.25,USA,United States,,,32,May Wie,Andselv
10316,2004-11-01,S700_2466,100,S700_2466,Planes & Trucks,23,100.0,2706.41,UK,United Kingdom,,,33,Leonard Barbier,Rüeggisberg
10328,2004-11-12,S700_2466,100,S700_2466,Planes & Trucks,37,100.0,4021.53,Italy,Italy,,,16,Zillah Lenssen,Winterswijk
10340,2004-11-24,S700_2466,100,S700_2466,Planes & Trucks,55,87.75,4826.25,Spain,Spain,,,76,Christian Alonso,Ferrol
10352,2004-12-03,S700_2466,100,S700_2466,Planes & Trucks,49,100.0,4935.28,USA,United States,,,38,آدرین سالاری,شیراز
10361,2004-12-17,S700_2466,100,S700_2466,Planes & Trucks,26,100.0,2754.7,Australia,Australia,,,98,Addison Martin,Radisson
10375,2005-02-03,S700_2466,100,S700_2466,Planes & Trucks,33,100.0,3856.71,France,France,,,14,Yasemin Akgül,Amasya
10386,2005-03-01,S700_2466,100,S700_2466,Planes & Trucks,37,83.84,3102.08,Spain,Spain,,,36,Cody Henderson,Athlone
10398,2005-03-30,S700_2466,100,S700_2466,Planes & Trucks,22,86.76,1908.72,France,France,,,97,درسا مرادی,بیرجند
10401,2005-04-03,S700_2466,100,S700_2466,Planes & Trucks,85,88.75,7543.75,USA,United States,,,23,Caroline Sørensen,Sundby/Erslev
10416,2005-05-10,S700_2466,100,S700_2466,Planes & Trucks,22,100.0,2457.18,Italy,Italy,,,66,Olive Martin,Christchurch
10105,2003-02-11,S700_2610,101,S700_2610,Planes & Trucks,31,65.77,2038.87,Denmark,Denmark,,,85,Francisco Hernández,Fuenlabrada
10119,2003-04-28,S700_2610,101,S700_2610,Planes & Trucks,38,65.77,2499.26,Austria,Austria,,,2,Florent Vidal,Caen
10129,2003-06-12,S700_2610,101,S700_2610,Planes & Trucks,45,85.29,3838.05,UK,United Kingdom,,,91,Helen Marie,Granges-Paccot
10143,2003-08-10,S700_2610,101,S700_2610,Planes & Trucks,31,85.29,2643.99,USA,United States,,,73,Deveny Hartsuiker,Sint Agatha
10154,2003-10-02,S700_2610,101,S700_2610,Planes & Trucks,36,64.33,2315.88,USA,United States,,,65,Francis Armstrong,Tamworth
10167,2003-10-23,S700_2610,101,S700_2610,Planes & Trucks,46,70.11,3225.06,Sweden,Sweden,,,75,Bror Svendsen,Sande
10177,2003-11-07,S700_2610,101,S700_2610,Planes & Trucks,32,76.62,2451.84,Spain,Spain,,,67,Joaquin Santana,Barcelona
10185,2003-11-14,S700_2610,101,S700_2610,Planes & Trucks,39,57.82,2254.98,USA,United States,,,52,Radoslav Blagojević,Kikinda
10197,2003-11-26,S700_2610,101,S700_2610,Planes & Trucks,50,78.79,3939.5,Spain,Spain,,,62,Agathe Leroux,Bordeaux
10208,2004-01-02,S700_2610,101,S700_2610,Planes & Trucks,46,74.45,3424.7,France,France,,,23,Caroline Sørensen,Sundby/Erslev
10222,2004-02-19,S700_2610,101,S700_2610,Planes & Trucks,36,80.95,2914.2,USA,United States,,,26,Miro Niemela,Nastola
10233,2004-03-29,S700_2610,101,S700_2610,Planes & Trucks,29,82.4,2389.6,USA,United States,,,68,Winnie Koopmanschap,Hoofddorp
10248,2004-05-07,S700_2610,101,S700_2610,Planes & Trucks,32,75.89,2428.48,USA,United States,,,82,بنیامین حیدری,رشت
10261,2004-06-17,S700_2610,101,S700_2610,Planes & Trucks,44,68.67,3021.48,Canada,Canada,,,55,Alex Williams,Ballina
10273,2004-07-21,S700_2610,101,S700_2610,Planes & Trucks,42,62.16,2610.72,Belgium,Belgium,,,6,Fatma Beşerler,Iğdır
10283,2004-08-20,S700_2610,101,S700_2610,Planes & Trucks,47,65.77,3091.19,Canada,Canada,,,35,Lada Trajković,Mionica
10295,2004-09-10,S700_2610,101,S700_2610,Planes & Trucks,44,58.55,2576.2,USA,United States,,,22,Magdalena Pascual,Sevilla
10306,2004-10-14,S700_2610,101,S700_2610,Planes & Trucks,43,75.17,3232.31,UK,United Kingdom,,,43,Lily Clark,Port Elgin
10316,2004-11-01,S700_2610,101,S700_2610,Planes & Trucks,48,74.45,3573.6,UK,United Kingdom,,,15,Rasmus Christensen,Randers Nø
10327,2004-11-10,S700_2610,101,S700_2610,Planes & Trucks,21,96.31,2022.51,Denmark,Denmark,,,86,Britney Caldwell,Naas
10339,2004-11-23,S700_2610,101,S700_2610,Planes & Trucks,50,74.35,3717.5,Japan,Japan,Asia,,60,Silvia Márquez,Barcelona
10350,2004-12-02,S700_2610,101,S700_2610,Planes & Trucks,29,75.35,2185.15,Spain,Spain,,,12,Cassandra Tronstad,Havøysund
10373,2005-01-31,S700_2610,101,S700_2610,Planes & Trucks,41,70.33,2883.53,Finland,Finland,,,49,Hudson Morris,Timaru
10386,2005-03-01,S700_2610,101,S700_2610,Planes & Trucks,37,100.0,5017.57,Spain,Spain,,,42,Mladen Jeremić,Jagodina
10397,2005-03-28,S700_2610,101,S700_2610,Planes & Trucks,22,66.5,1463.0,France,France,,,38,آدرین سالاری,شیراز
10414,2005-05-06,S700_2610,101,S700_2610,Planes & Trucks,31,75.89,2352.59,USA,United States,,,82,بنیامین حیدری,رشت
10103,2003-01-29,S700_2824,102,S700_2824,Planes & Trucks,42,100.0,4460.82,Norway,Norway,,,45,Anny Skjelbred,Snurråsen
10114,2003-04-01,S700_2824,102,S700_2824,Planes & Trucks,42,100.0,4758.18,France,France,,,35,Lada Trajković,Mionica
10126,2003-05-28,S700_2824,102,S700_2824,Planes & Trucks,45,100.0,4597.2,Spain,Spain,,,30,Nemira Danchuk,Voznesenivka
10140,2003-07-24,S700_2824,102,S700_2824,Planes & Trucks,36,100.0,4114.8,USA,United States,,,88,Julio Murray,Shepparton
10150,2003-09-19,S700_2824,102,S700_2824,Planes & Trucks,20,100.0,2104.0,Singapore,Singapore,Asia,,30,Nemira Danchuk,Voznesenivka
10164,2003-10-21,S700_2824,102,S700_2824,Planes & Trucks,39,81.93,3195.27,Austria,Austria,,,78,Hayley Li,Auckland
10175,2003-11-06,S700_2824,102,S700_2824,Planes & Trucks,42,85.98,3611.16,UK,United Kingdom,,,6,Fatma Beşerler,Iğdır
10183,2003-11-13,S700_2824,102,S700_2824,Planes & Trucks,23,86.99,2000.77,USA,United States,,,67,Joaquin Santana,Barcelona
10194,2003-11-25,S700_2824,102,S700_2824,Planes & Trucks,26,89.01,2314.26,France,France,,,80,Frederick Steward,Leicester
10206,2003-12-05,S700_2824,102,S700_2824,Planes & Trucks,33,100.0,3871.89,Canada,Canada,,,7,Elio Giraud,Colombes
10217,2004-02-04,S700_2824,102,S700_2824,Planes & Trucks,31,88.0,2728.0,Singapore,Singapore,Asia,,52,Radoslav Blagojević,Kikinda
10229,2004-03-11,S700_2824,102,S700_2824,Planes & Trucks,50,100.0,5614.0,USA,United States,,,14,Yasemin Akgül,Amasya
10245,2004-05-04,S700_2824,102,S700_2824,Planes & Trucks,44,100.0,4628.8,USA,United States,,,73,Deveny Hartsuiker,Sint Agatha
10258,2004-06-15,S700_2824,102,S700_2824,Planes & Trucks,45,80.92,3641.4,Japan,Japan,Asia,,15,Rasmus Christensen,Randers Nø
10270,2004-07-19,S700_2824,102,S700_2824,Planes & Trucks,46,88.0,4048.0,Australia,Australia,,,21,Pamela Colunga,Río Florido
10281,2004-08-19,S700_2824,102,S700_2824,Planes & Trucks,27,85.98,2321.46,USA,United States,,,35,Lada Trajković,Mionica
10291,2004-09-08,S700_2824,102,S700_2824,Planes & Trucks,28,100.0,3256.96,Sweden,Sweden,,,66,Olive Martin,Christchurch
10304,2004-10-11,S700_2824,102,S700_2824,Planes & Trucks,40,100.0,4208.0,France,France,,,91,Helen Marie,Granges-Paccot
10313,2004-10-22,S700_2824,102,S700_2824,Planes & Trucks,30,99.13,2973.9,Canada,Canada,,,2,Florent Vidal,Caen
10324,2004-11-05,S700_2824,102,S700_2824,Planes & Trucks,34,100.0,4248.3,USA,United States,,,35,Lada Trajković,Mionica
10336,2004-11-20,S700_2824,102,S700_2824,Planes & Trucks,46,100.0,9558.8,France,France,,,82,بنیامین حیدری,رشت
10348,2004-11-01,S700_2824,102,S700_2824,Planes & Trucks,32,82.83,2650.56,Spain,Spain,,,78,Hayley Li,Auckland
10358,2004-12-10,S700_2824,102,S700_2824,Planes & Trucks,27,100.0,3761.37,Spain,Spain,,,20,Ljubiša Stefanović,Rača
10371,2005-01-23,S700_2824,102,S700_2824,Planes & Trucks,34,100.0,4301.34,USA,United States,,,82,بنیامین حیدری,رشت
10382,2005-02-17,S700_2824,102,S700_2824,Planes & Trucks,34,54.84,1864.56,USA,United States,,,10,Nadia Mayorga,Carapán
10411,2005-05-01,S700_2824,102,S700_2824,Planes & Trucks,34,100.0,3576.8,Canada,Canada,,,25,Wanda Lucas,The Colony
10424,2005-05-31,S700_2824,102,S700_2824,Planes & Trucks,46,80.92,3722.32,Spain,Spain,,,66,Olive Martin,Christchurch
10106,2003-02-17,S700_2834,103,S700_2834,Planes & Trucks,32,100.0,3986.56,Italy,Italy,,,25,Wanda Lucas,The Colony
10120,2003-04-29,S700_2834,103,S700_2834,Planes & Trucks,24,100.0,3417.12,Australia,Australia,,,54,Leticia Rolland,Zermatt
10133,2003-06-27,S700_2834,103,S700_2834,Planes & Trucks,27,99.67,2691.09,Spain,Spain,,,33,Leonard Barbier,Rüeggisberg
10145,2003-08-25,S700_2834,103,S700_2834,Planes & Trucks,20,100.0,2752.6,USA,United States,,,36,Cody Henderson,Athlone
10168,2003-10-28,S700_2834,103,S700_2834,Planes & Trucks,36,100.0,4527.72,USA,United States,,,95,Malik Margaret,Fountainbleu
10188,2003-11-18,S700_2834,103,S700_2834,Planes & Trucks,29,100.0,3957.05,Norway,Norway,,,14,Yasemin Akgül,Amasya
10210,2004-01-12,S700_2834,103,S700_2834,Planes & Trucks,25,100.0,2818.0,Japan,Japan,Asia,,65,Francis Armstrong,Tamworth
10223,2004-02-20,S700_2834,103,S700_2834,Planes & Trucks,29,100.0,3199.86,Australia,Australia,,,80,Frederick Steward,Leicester
10235,2004-04-02,S700_2834,103,S700_2834,Planes & Trucks,25,96.11,2402.75,Canada,Canada,,,54,Leticia Rolland,Zermatt
10250,2004-05-11,S700_2834,103,S700_2834,Planes & Trucks,44,100.0,6055.72,USA,United States,,,52,Radoslav Blagojević,Kikinda
10263,2004-06-28,S700_2834,103,S700_2834,Planes & Trucks,47,100.0,5465.16,USA,United States,,,3,Noélie Bourgeois,Lille
10275,2004-07-23,S700_2834,103,S700_2834,Planes & Trucks,48,100.0,6378.72,France,France,,,99,Darren Phillips,Longford
10285,2004-08-27,S700_2834,103,S700_2834,Planes & Trucks,45,100.0,5392.8,USA,United States,,,41,Aurelio Rousseau,Haute-Sorne
10297,2004-09-16,S700_2834,103,S700_2834,Planes & Trucks,35,100.0,3986.5,Ireland,Ireland,,,6,Fatma Beşerler,Iğdır
10308,2004-10-15,S700_2834,103,S700_2834,Planes & Trucks,31,100.0,4009.23,USA,United States,,,25,Wanda Lucas,The Colony
10318,2004-11-02,S700_2834,103,S700_2834,Planes & Trucks,50,100.0,7119.0,USA,United States,,,13,Kurt Craig,Portarlington
10328,2004-11-12,S700_2834,103,S700_2834,Planes & Trucks,33,100.0,4072.2,Italy,Italy,,,98,Addison Martin,Radisson
10340,2004-11-24,S700_2834,103,S700_2834,Planes & Trucks,29,100.0,4094.51,Spain,Spain,,,8,Eduardo Treviño,Ozuluama
10353,2004-12-04,S700_2834,103,S700_2834,Planes & Trucks,48,68.8,3302.4,USA,United States,,,21,Pamela Colunga,Río Florido
10361,2004-12-17,S700_2834,103,S700_2834,Planes & Trucks,44,72.42,3186.48,Australia,Australia,,,98,Addison Martin,Radisson
10375,2005-02-03,S700_2834,103,S700_2834,Planes & Trucks,25,66.73,1668.25,France,France,,,68,Winnie Koopmanschap,Hoofddorp
10388,2005-03-03,S700_2834,103,S700_2834,Planes & Trucks,50,100.0,7154.5,USA,United States,,,25,Wanda Lucas,The Colony
10398,2005-03-30,S700_2834,103,S700_2834,Planes & Trucks,23,100.0,2810.83,France,France,,,79,Willi Lefevre,Prangins
10401,2005-04-03,S700_2834,103,S700_2834,Planes & Trucks,21,96.11,2018.31,USA,United States,,,68,Winnie Koopmanschap,Hoofddorp
10416,2005-05-10,S700_2834,103,S700_2834,Planes & Trucks,41,100.0,5642.83,Italy,Italy,,,45,Anny Skjelbred,Snurråsen
10106,2003-02-17,S700_3167,104,S700_3167,Planes & Trucks,44,74.4,3273.6,Italy,Italy,,,60,Silvia Márquez,Barcelona
10120,2003-04-29,S700_3167,104,S700_3167,Planes & Trucks,43,76.0,3268.0,Australia,Australia,,,12,Cassandra Tronstad,Havøysund
10143,2003-08-10,S700_3167,104,S700_3167,Planes & Trucks,28,96.0,2688.0,USA,United States,,,32,May Wie,Andselv
10155,2003-10-06,S700_3167,104,S700_3167,Planes & Trucks,43,86.4,3715.2,Finland,Finland,,,96,Arnim Lehnen,Herrieden
10168,2003-10-28,S700_3167,104,S700_3167,Planes & Trucks,48,96.0,4608.0,USA,United States,,,92,Nelly Chavarría,San Pedro Comitancillo
10199,2003-12-01,S700_3167,104,S700_3167,Planes & Trucks,38,82.4,3131.2,USA,United States,,,13,Kurt Craig,Portarlington
10210,2004-01-12,S700_3167,104,S700_3167,Planes & Trucks,31,86.4,2678.4,Japan,Japan,Asia,,31,Porfirio de la Crúz,Orduña de Arriba
10223,2004-02-20,S700_3167,104,S700_3167,Planes & Trucks,26,67.2,1747.2,Australia,Australia,,,78,Hayley Li,Auckland
10235,2004-04-02,S700_3167,104,S700_3167,Planes & Trucks,32,92.0,2944.0,Canada,Canada,,,20,Ljubiša Stefanović,Rača
10250,2004-05-11,S700_3167,104,S700_3167,Planes & Trucks,44,67.2,2956.8,USA,United States,,,18,Oya Başoğlu,İstanbul
10262,2004-06-24,S700_3167,104,S700_3167,Planes & Trucks,27,76.0,2052.0,Spain,Spain,,,93,Felix Chow,Hampstead
10275,2004-07-23,S700_3167,104,S700_3167,Planes & Trucks,43,73.6,3164.8,France,France,,,60,Silvia Márquez,Barcelona
10284,2004-08-21,S700_3167,104,S700_3167,Planes & Trucks,25,69.6,1740.0,Norway,Norway,,,63,Karl-Dieter Klaus,Sinsheim
10296,2004-09-15,S700_3167,104,S700_3167,Planes & Trucks,22,80.8,1777.6,Germany,Germany,,,6,Fatma Beşerler,Iğdır
10308,2004-10-15,S700_3167,104,S700_3167,Planes & Trucks,21,87.2,1831.2,USA,United States,,,32,May Wie,Andselv
10316,2004-11-01,S700_3167,104,S700_3167,Planes & Trucks,48,75.2,3609.6,UK,United Kingdom,,,93,Felix Chow,Hampstead
10328,2004-11-12,S700_3167,104,S700_3167,Planes & Trucks,33,64.0,2112.0,Italy,Italy,,,43,Lily Clark,Port Elgin
10341,2004-11-24,S700_3167,104,S700_3167,Planes & Trucks,34,100.0,3644.12,Austria,Austria,,,2,Florent Vidal,Caen
10353,2004-12-04,S700_3167,104,S700_3167,Planes & Trucks,43,81.95,3523.85,USA,United States,,,60,Silvia Márquez,Barcelona
10361,2004-12-17,S700_3167,104,S700_3167,Planes & Trucks,44,100.0,5001.92,Australia,Australia,,,23,Caroline Sørensen,Sundby/Erslev
10375,2005-02-03,S700_3167,104,S700_3167,Planes & Trucks,44,100.0,5208.72,France,France,,,83,Letizia Nicolas,Rüegsau
10386,2005-03-01,S700_3167,104,S700_3167,Planes & Trucks,32,94.34,3018.88,Spain,Spain,,,31,Porfirio de la Crúz,Orduña de Arriba
10398,2005-03-30,S700_3167,104,S700_3167,Planes & Trucks,29,65.6,1902.4,France,France,,,5,Maya Howell,Leicester
10401,2005-04-03,S700_3167,104,S700_3167,Planes & Trucks,77,92.0,7084.0,USA,United States,,,83,Letizia Nicolas,Rüegsau
10416,2005-05-10,S700_3167,104,S700_3167,Planes & Trucks,39,67.2,2620.8,Italy,Italy,,,34,Sarah Chu,Tecumseh
10105,2003-02-11,S700_3505,105,S700_3505,Planes & Trucks,39,81.14,3164.46,Denmark,Denmark,,,10,Nadia Mayorga,Carapán
10118,2003-04-21,S700_3505,105,S700_3505,Planes & Trucks,36,100.0,4219.2,Spain,Spain,,,89,Deniz Türkyılmaz,Manisa
10129,2003-06-12,S700_3505,105,S700_3505,Planes & Trucks,42,91.15,3828.3,UK,United Kingdom,,,2,Florent Vidal,Caen
10142,2003-08-08,S700_3505,105,S700_3505,Planes & Trucks,21,100.0,2334.99,USA,United States,,,11,Ryder Lewis,Blenheim
10153,2003-09-28,S700_3505,105,S700_3505,Planes & Trucks,50,88.15,4407.5,Spain,Spain,,,50,Ivana Teixeira,Birigüi
10167,2003-10-23,S700_3505,105,S700_3505,Planes & Trucks,24,100.0,2812.8,Sweden,Sweden,,,31,Porfirio de la Crúz,Orduña de Arriba
10177,2003-11-07,S700_3505,105,S700_3505,Planes & Trucks,44,92.16,4055.04,Spain,Spain,,,56,Magdalena Simonović,Blace
10185,2003-11-14,S700_3505,105,S700_3505,Planes & Trucks,37,100.0,3891.66,USA,United States,,,79,Willi Lefevre,Prangins
10197,2003-11-26,S700_3505,105,S700_3505,Planes & Trucks,27,92.16,2488.32,Spain,Spain,,,73,Deveny Hartsuiker,Sint Agatha
10208,2004-01-02,S700_3505,105,S700_3505,Planes & Trucks,37,100.0,4447.4,France,France,,,87,Tomás Solorzano,Catalinas (Francisco Villa)
10222,2004-02-19,S700_3505,105,S700_3505,Planes & Trucks,38,100.0,4187.22,USA,United States,,,83,Letizia Nicolas,Rüegsau
10232,2004-03-20,S700_3505,105,S700_3505,Planes & Trucks,48,96.16,4615.68,UK,United Kingdom,,,9,Rosa Calderón,San Luis Soyatlán
10248,2004-05-07,S700_3505,105,S700_3505,Planes & Trucks,30,100.0,3245.4,USA,United States,,,99,Darren Phillips,Longford
10261,2004-06-17,S700_3505,105,S700_3505,Planes & Trucks,25,88.15,2203.75,Canada,Canada,,,21,Pamela Colunga,Río Florido
10273,2004-07-21,S700_3505,105,S700_3505,Planes & Trucks,40,86.15,3446.0,Belgium,Belgium,,,73,Deveny Hartsuiker,Sint Agatha
10283,2004-08-20,S700_3505,105,S700_3505,Planes & Trucks,22,88.15,1939.3,Canada,Canada,,,28,Soham Ellis,Dublin
